lat,lon,score
59.9030098,30.3153878,9705
60.0293336,30.2457661,7217
59.9336802,30.3622353,9762
59.9031434,30.2761809,1652
60.0039309,30.2382674,2076
59.8694893,30.4118356,5504
59.9114778,30.3537218,4788
59.7182916,30.0765454,4999
59.9067261,30.2439377,3951
59.9711268,30.4200089,5951
59.7282504,30.4137071,1540
59.854254,30.3699859,4734
59.8725177,30.4384801,8883
59.9619906,30.4322488,6334
60.0074614,30.3729735,2199
59.9707493,30.3466521,8372
59.846845,30.2060781,769
59.7248448,30.4064847,7188
59.9227904,30.3335482,4542
59.7174901,30.409875,5649
59.9237057,30.3358711,8368
59.8419361,30.2086152,3605
59.9861367,30.2699075,936
59.9904215,30.2050682,5885
59.9888571,30.2065712,3041
59.8568657,29.9378645,2427
59.9292225,30.4832427,2216
59.9334335,30.32868,4890
59.8261623,30.0812428,5862
60.0314594,30.1424128,6181
59.9046426,30.3255255,9281
59.952237,30.4155584,9441
59.8722251,29.8566174,875
59.857597,30.404065,9397
59.7058475,30.4061787,2702
59.9214823,30.4615294,3965
60.0314979,30.3427189,4170
59.8926805,30.4292022,7636
60.101655,29.9713013,3721
59.9182922,30.3429123,656
59.9710015,30.3862781,2744
59.8274642,30.4172727,4522
59.9031253,29.7681921,9989
59.8423834,30.2550025,5526
59.9210744,30.3388217,6209
59.9775839,30.4366967,4270
59.9174945,30.458146,1326
59.8076525,30.3815397,8648
59.9384392,30.3649894,8308
60.0273111,29.9994457,8791
60.0810988,30.3330487,1449
59.9103503,29.7668746,872
59.9306777,30.3648846,1285
60.0793925,30.3356118,9055
59.9991699,30.1991697,6305
59.8413313,30.3899175,4672
59.9499923,30.2626819,4748
59.7060943,30.3885583,8527
59.8669918,30.2595482,5200
59.852999,30.1433182,9315
59.8887339,30.3273901,2643
59.8726534,30.4719582,8387
59.9274113,30.3552292,5800
59.8320103,30.3444137,682
59.964428,30.4082694,2271
59.9678372,30.4096905,8250
59.9697931,30.4105104,5214
59.9090703,30.4583272,6346
59.9594291,30.2197768,4183
59.9535458,30.2199382,5656
59.9480717,30.3427111,8318
60.0333307,30.1430049,2728
59.926993,30.2963327,7580
60.0995092,29.9721924,9679
60.0940385,29.9612667,1986
59.867528,30.2684415,1044
59.946973,30.2299908,7901
59.9723526,30.3116863,8182
59.9200333,30.371148,8370
59.9236101,30.3696905,8086
59.9463171,30.3579023,2495
59.9788827,30.3754396,2933
59.9342322,30.2682581,5525
59.9386554,30.3596583,154
59.9682892,30.4281892,9166
59.9337913,30.316405,5860
59.935793,30.3158586,8001
59.8577864,30.3655551,9421
59.8562286,30.3770418,3924
59.9661631,30.4119827,8729
59.8990378,30.4846599,7948
59.9978162,30.2004433,3935
59.737243,30.0807387,4470
59.7394245,30.0793841,5914
59.7330576,30.6058241,5095
59.927002,30.4142479,6366
59.9149041,30.4740106,7079
59.9340721,30.3391056,5010
59.9348329,30.3378985,840
59.9272995,30.3756442,7026
59.9305351,30.2436057,7231
59.9886754,30.3719521,79
59.9869736,30.3931681,7970
59.8334938,30.1999268,6626
59.8936238,30.413318,1488
59.9157495,30.4709036,5410
59.9373864,30.3734125,4575
59.8534293,30.3034802,1353
59.7041107,30.3693311,8059
59.7319553,30.4175196,5704
59.8545052,30.147797,2378
59.9281308,30.3811369,2534
59.8998133,30.4259362,7587
59.8399711,30.4161823,6229
59.8339993,30.5042916,4023
59.9144546,30.4592639,4528
59.856392,30.2293354,3861
60.0317364,30.1396215,6090
59.8353896,30.3509865,4052
59.8486675,30.3080986,854
59.9383382,30.3485817,9402
59.9382243,30.3485761,6836
60.0286993,30.2522278,7656
59.839691,30.1288885,5858
59.9378654,30.4348233,4502
60.0068974,30.2749948,1727
59.9676136,30.3841793,6364
59.9635004,30.3797693,9498
59.9072444,29.7689171,5607
59.9047503,29.7806394,8819
60.0653779,30.3032649,7318
59.8357174,30.2139446,8311
59.9568594,30.408439,5897
59.8277574,30.2171195,9701
59.9410952,30.2723093,8962
60.0083165,30.2632934,6295
60.0112468,30.2462732,7066
59.8593127,30.3487289,6982
59.9416724,30.2203395,1220
59.7015537,30.1210456,610
59.9934876,30.1510227,3180
59.9466684,30.354623,664
59.848976,30.3142313,8407
59.8294343,30.5364235,2563
60.0486783,30.3143666,3858
59.9342318,30.3704595,4056
59.8743652,30.3107791,8607
59.7270966,30.4176532,8892
60.080321,30.3444858,8603
59.9260273,30.2999161,7201
59.9383324,30.2406747,3417
59.9362027,30.3430961,1233
59.8613255,30.4585166,8783
59.8807374,30.4586296,5030
59.9399502,30.3251103,7097
59.9622233,30.3325483,5131
59.9439923,30.2896891,2412
59.9455603,30.2862868,3586
59.97797,30.373,300
59.8983235,30.2748316,6136
59.8757298,30.4345807,1619
59.8931894,30.4539432,9007
59.8930551,30.4519815,3618
59.8420508,30.495363,3848
59.8426317,30.1717998,5744
59.9310511,30.4107291,2281
60.0367828,30.3456868,4667
59.9974679,30.2178834,3382
59.9998656,30.2151715,6661
59.9234972,30.3501659,8633
59.8763819,30.4063524,5606
59.8751565,30.4029917,3946
59.8966559,30.2577154,6620
59.8967781,30.2572488,8646
59.8909449,30.2706277,5974
59.8864122,30.3589462,9454
60.0124615,30.311961,13
59.7066416,30.3900855,5855
59.968076,30.3413393,1817
59.7425856,30.6173421,7208
59.9278953,30.3265998,9439
59.9331378,30.4396745,8721
59.9445545,30.4836468,726
59.9288481,30.3001058,8759
60.0721522,30.2434562,4897
60.0715834,30.2383172,5883
59.8616105,30.5055916,4190
59.8638754,30.5150213,1412
59.8643381,30.5144557,6800
59.8632125,30.5015953,840
59.7561432,30.3720228,4497
59.7553175,30.3705667,2438
59.8626668,30.3382199,8364
59.7406113,30.6110224,8862
59.8505772,30.1348376,4461
59.8763469,30.3337008,9318
59.8567035,29.9507529,1076
59.9100818,30.2887932,3435
59.9337922,30.2661098,6174
60.0481502,30.3304676,5623
59.9093606,30.2462714,7137
59.9092673,30.2555961,2818
59.7419115,30.5784959,2507
59.8795778,30.4558506,6200
59.9572364,30.4807241,319
59.7377519,30.5719337,8206
59.8525707,30.226887,4163
59.919581,30.465186,106
59.9591266,30.3194973,8492
60.005324,30.328022,3858
60.0000671,30.2864906,5347
59.9037336,30.3128256,6705
60.0386075,30.4013974,9492
59.8440408,30.3589294,2547
59.9401253,30.3608037,9441
59.8454173,30.3716242,7853
59.882699,30.370504,731
59.900507,30.485892,4714
59.8284057,30.3930285,2673
60.0208376,30.3185057,7939
60.040854,30.2218308,3492
60.0416189,30.2210483,9734
59.8874865,30.313787,5602
59.8604741,30.4489326,7017
60.0973181,29.973893,7690
59.8476073,30.2296284,4161
59.8544688,30.3880481,8145
60.0038071,30.2416127,3302
60.0825577,30.353941,4030
60.0830336,30.3501944,7082
60.0176048,30.2287659,1717
60.00595,30.2616723,1362
59.9859416,30.377833,5416
59.9854719,30.3791859,9143
59.8523813,30.1564941,8509
59.7442301,30.4724506,932
59.885657,30.4304071,2238
59.8276939,30.2155955,4996
59.9391439,30.2016161,2036
59.9617754,30.3088989,1169
59.9899806,30.3059687,70
59.964814,30.3144122,1264
59.8522597,30.2728868,8367
59.8490326,30.1046429,5593
59.8610159,29.9362477,1404
59.7283729,30.4187619,3557
60.2000855,29.7075375,9691
60.0159756,30.3174107,2825
59.9997915,30.3149593,3799
59.8690493,30.3690095,5632
59.8399011,30.3960985,476
60.0002902,30.3526511,638
59.829564,30.3792311,4344
59.8811873,30.468933,5516
59.9792237,30.4215367,9563
59.9033088,30.4533815,7707
60.007187,29.7412747,7452
59.7611174,30.6310089,6701
59.9880432,30.2125874,8463
59.8752957,30.3995028,2708
60.0219688,30.3923798,1267
59.9991594,30.3671466,7108
59.9002676,29.7745505,9094
59.9097671,30.3459095,8561
60.0629845,30.2890076,8358
59.8661227,30.4668094,4676
59.8894588,30.2745673,1207
60.0362592,30.4522447,1613
59.8257915,30.337183,3698
59.8524733,30.3545887,8293
59.8207035,30.3382087,3254
59.8504748,30.368467,9519
59.827101,30.3372605,7612
59.8239707,30.3326432,2227
59.6853584,30.4228677,3897
59.8104962,30.5805239,210
59.9288835,30.2600918,8976
59.9315538,30.2407424,4494
60.1894701,29.7259009,1316
60.1479694,29.9369768,3264
59.9145981,30.4405973,6188
60.0350219,30.4173978,6023
60.0290415,30.4053298,8617
60.0282089,30.3382429,1371
59.8613778,30.159543,3712
59.8608682,30.158678,8272
59.8584292,30.1953269,3018
59.8293971,30.1772949,9329
59.950888,30.246385,9108
59.86759,30.4511544,3061
60.0354924,30.2552387,2064
60.0283048,30.2532637,4787
59.8084334,30.3683853,3141
59.9534463,30.2169084,2738
60.0350145,30.250212,1395
59.8596971,30.350533,5025
60.0316953,30.404487,9655
60.0136059,30.2662131,1082
59.9505453,30.2208435,6289
59.8435456,30.1480267,1983
60.071233,30.2373057,2274
59.967161,30.2729665,4323
60.0281691,30.4118208,4567
60.0207996,30.4068964,9382
59.9289006,30.3017218,7284
59.8355123,30.1688794,9538
59.9460472,30.4979897,7317
60.0153458,30.4102187,8445
59.9354327,30.4093584,4369
59.9472211,30.4139597,8491
59.940831,30.3218259,3102
59.9415366,30.3551097,1058
59.9886693,30.293698,3264
60.0757887,30.3446057,6640
59.8438846,30.2740087,8823
59.7426768,30.4699275,1760
59.9628595,30.4540461,9927
59.8962281,29.7741129,6004
59.8537723,30.4760122,1565
59.9418686,30.4782248,7371
59.9602315,30.4819489,6069
60.0143168,30.3678117,9111
59.8417647,30.4965973,7076
59.9892453,30.2987539,7381
60.0321176,30.4588681,3654
60.0334806,30.4567898,628
60.0360923,30.4544693,1839
59.8675019,30.4431659,8458
59.8402414,30.1141823,5020
59.8892531,30.4883158,7620
59.909287,30.3516183,3210
59.808164,30.5753204,1115
59.9598176,30.2873942,2131
59.9454204,30.3568637,3092
59.9405816,30.2798331,4613
59.92704,30.312922,3841
59.9115199,30.2674189,1396
59.9963545,30.3771295,7043
59.9306337,30.3393087,6932
59.9575053,30.2710453,5494
59.9368722,30.2711726,3516
59.876824,30.322228,3047
59.860744,30.249312,9926
59.950986,30.2451159,9682
59.986919,30.346891,9994
59.873473,30.270009,9461
59.913884,30.4378948,8837
59.8609151,30.3297666,3659
60.056166,30.3234994,6745
59.946288,30.2711684,9987
59.8877779,30.2700852,5731
59.9223285,30.2811288,2251
59.8692736,30.4498688,684
59.9142469,30.4866849,1410
59.9216699,30.3043033,4358
60.0282684,30.4522926,613
60.0304313,30.4551806,4224
59.8630337,30.4046214,858
59.9939521,30.3159647,7124
59.8739291,30.3669891,7465
59.8663386,30.4646544,3512
59.8666105,30.3876042,1613
59.8780213,30.4422718,562
59.8195466,30.3392931,5879
59.8101692,30.3690579,4004
59.811193,30.3675217,8964
60.0029978,30.4471989,5568
59.9571988,30.4735354,6369
60.0033039,30.35761,4308
59.8542917,30.387561,5664
59.6835959,30.4400334,4056
59.9467639,30.2712838,3751
59.9807529,30.5099966,1853
60.0373319,30.345957,1646
59.9629606,30.4883314,7055
59.9730885,30.4172734,7929
59.961431,30.3069938,3404
59.9613234,30.3532871,7838
59.9839082,30.3491187,5979
59.9851593,30.3950444,7260
59.7385943,30.4773519,3307
59.9946723,30.3158753,6857
59.8930841,30.4835491,9836
59.9185385,30.4623221,3587
59.9218049,30.4594374,8194
59.9290947,30.4599659,435
59.9118415,30.4686827,2558
59.8818347,30.4715009,8292
59.8454147,30.2536147,6759
59.8441357,30.2309523,2797
59.7424188,30.477907,6259
59.7428286,30.4842981,5617
59.747671,30.5866025,8531
60.0541822,30.3104358,3757
60.0665157,30.3088129,6214
60.0226899,30.3713687,3932
60.0406301,30.3926986,8471
60.0476807,30.3750745,1850
60.0509375,30.3484006,1104
59.9597186,30.4357136,7252
59.9556723,30.4900168,7291
59.9497545,30.2255565,7102
59.8104746,30.3580755,7139
59.8109002,30.3604937,3439
59.8864905,30.360294,363
59.9808555,30.385132,2166
59.8714244,30.3686911,6714
60.027334,30.2220632,2272
59.8190326,30.324747,991
59.8135674,30.2934086,5824
60.0051281,30.3905595,2717
59.9794902,30.5111927,1807
59.8335383,30.3915922,8020
59.9441186,30.3918355,3169
59.8075258,30.374122,8911
59.8665572,30.2660005,2064
59.7589359,30.6262195,2017
59.9672785,30.2993744,1208
59.834624,30.5101302,7608
59.8958036,30.4238652,1421
59.8312529,30.0907775,7570
59.8734036,30.4026689,2971
59.8469489,30.3794463,7398
59.8060359,30.3691984,8097
59.7029173,30.3946155,5480
59.8889237,30.4246704,9948
59.8627212,30.3898198,5309
59.8782299,30.3957684,4846
59.75032,30.5794714,4153
59.8140427,30.5655006,3804
59.8643023,30.1696729,4803
59.8523756,30.2498862,9108
60.0355541,30.4574335,2457
59.7081879,30.4180983,8615
59.9315889,30.4653674,7595
59.7234357,30.4036379,180
60.0006196,30.4357105,2158
60.03402,30.448823,3198
59.9048673,30.4767658,7656
60.0253929,30.3827152,2330
59.8691011,30.1586122,423
59.8666692,30.1611898,1445
60.0052561,30.2901494,5350
60.0057882,30.28236,9941
59.9451791,30.2987459,3099
59.8387734,30.385484,19
59.9302823,30.3599735,5785
59.981305,30.377966,1959
59.9403629,30.3505225,4597
60.1961012,29.6844061,6213
59.9541242,30.422598,1941
60.0054798,30.2987515,4777
60.0696729,30.3107328,3481
59.8028148,30.3769007,9081
59.8653384,30.4436892,3757
60.1198707,30.1752434,6080
59.9861651,30.2185602,5642
59.8391905,30.3852224,7414
59.9010552,30.4569058,3700
59.8138881,30.5647611,2349
59.8119634,30.5692672,482
59.8149415,30.5747323,5889
59.8156333,30.5765882,7753
59.9524363,30.2317223,5960
59.7428259,30.4719919,5689
59.791118,30.1496973,2055
59.9357025,30.379453,5045
59.8437155,30.1052014,5244
60.0087722,30.2979386,8200
59.933243,30.3767711,894
59.8497018,30.256702,5418
59.8311071,30.2206008,8935
59.8341358,30.3516342,9798
59.8383895,30.3488014,40
59.9389672,30.4866353,6890
59.9964435,30.3214548,6896
59.9520893,30.2330151,7744
59.7464181,30.6095659,3974
60.01054,29.7183177,3521
59.9203721,30.3510932,6114
59.8527327,30.3140525,4281
59.8523446,30.296227,5398
59.8707674,30.3816008,8674
59.9244322,30.351339,4041
59.9326887,30.3530064,588
59.7024846,30.3814801,5819
59.8341768,30.2047232,2609
59.8545298,30.2840473,5123
59.9205113,30.4390168,1078
59.7395002,30.0898339,5275
59.9535878,30.4821591,9026
60.0136711,30.3937733,7354
59.983797,30.3535615,8579
59.9579928,30.2998451,8759
59.9385358,30.4775711,7778
59.9410768,30.3603302,4020
59.9120921,30.321705,506
59.8792775,30.2666942,8244
59.8602456,30.1876214,1448
59.8325729,30.3454345,1109
59.8195039,30.3400132,412
59.8070261,30.3772723,8897
59.9484474,30.3597535,771
59.9346217,30.3341973,6812
59.9286222,30.3462778,5333
59.84815,30.2425205,4718
59.85315,30.193663,7037
59.9655444,30.4362855,1464
59.9512875,30.4731238,4528
59.8305153,30.4250572,7523
59.7608076,30.471429,8261
60.0473524,30.3654837,7480
59.8382809,30.357357,4072
59.9236541,30.4836481,836
60.0130902,30.25206,4852
59.7356705,30.4714544,8268
59.7312273,30.4551283,2887
59.732694,30.4674058,6811
59.740408,30.4751889,4369
59.7448889,30.4772491,9197
59.8448705,30.3091565,7513
60.0361721,30.4448143,8768
59.7491369,30.6047881,6815
59.7623373,30.3248177,7359
59.8345407,30.4017177,4324
59.973098,30.2747907,2109
59.9872443,30.4269523,4752
59.8406429,30.3396801,6596
59.8431881,30.3296388,8355
59.9028826,30.33765,3022
59.90514,30.3400952,7578
59.7256701,30.4272523,4611
59.8618182,30.3131505,5175
59.8556453,30.3148909,5298
59.8402014,30.2402513,3432
59.9242556,30.4539481,9321
60.0125458,30.4112663,5002
60.0777308,29.9680078,2792
60.0722267,30.3379458,1867
60.0556854,30.3382838,790
60.0548818,30.3385514,4101
60.0249034,30.3181966,5497
60.0023862,30.3379711,8608
59.9810034,30.3501031,4102
59.9865644,30.3673987,6985
59.9367239,30.2559354,469
60.0565187,30.2673968,6232
59.9443022,30.2849236,9464
59.94593,30.2790828,7634
59.899622,30.4508047,1703
59.876006,30.3765604,5394
60.0526624,30.3125706,8704
59.893029,30.4515175,3890
59.9357077,30.4359441,2988
60.0109766,30.4805598,9182
59.8441897,30.3177741,6361
60.0736975,30.2833263,4343
60.0384363,30.0009578,6457
59.8469072,30.3201577,6110
59.9385453,30.2707173,7721
59.8693342,30.2724617,3107
59.8638219,30.1658633,7057
59.9379925,30.2673087,9362
59.8316186,30.3626908,699
59.9259475,30.3674995,7596
60.0440514,30.3717949,9489
59.8619764,30.1839861,3042
59.9018645,29.8167927,4055
59.8674688,30.1718788,6300
59.8636812,30.1727392,6240
60.0018054,30.2990403,9670
59.9373951,30.1980832,7857
59.9967384,30.273777,6875
59.9540153,30.2429149,2460
59.9866013,30.2892545,6470
60.0152797,30.0098464,1911
60.064739,30.3193163,2092
60.0397621,30.2539503,8457
60.0372933,30.2560641,2118
60.0404608,30.2537944,6229
60.0404324,29.977178,493
60.2020204,29.6882845,4977
59.6957345,30.4178015,1141
59.9984952,30.3660582,3242
59.8442417,30.4203404,3333
60.0102585,29.7192004,9742
59.9978662,29.7652218,1925
59.8757467,29.9224904,3100
60.0462485,30.4049715,21
59.9229003,30.4200535,4550
59.9060835,30.4418946,6576
59.9003794,30.4542178,5188
59.87762,30.442873,5766
59.7435638,30.477249,7697
59.9266387,30.3613786,1257
59.9433419,30.3609596,472
60.0042159,30.2954806,2593
60.0213981,30.2547583,8219
59.9923569,30.308747,6521
60.0232499,30.2425219,7183
60.0357708,30.4529785,5877
59.9446422,30.4983227,9813
59.9573656,30.4861395,7119
59.8991377,30.4586291,147
59.8554907,30.379614,5287
59.8956728,30.4636145,6149
59.8382066,30.2609262,1454
59.9172983,30.320427,7102
60.0017921,30.2084575,7005
59.9372784,30.249812,2457
59.9531871,30.4758605,2225
59.8630862,30.1904728,2189
59.8097671,30.3696933,9074
59.8935246,30.4478601,4117
59.9089215,30.3518803,6738
60.008035,30.4192159,6689
59.8789338,30.3140107,1562
59.9267507,30.3041279,3879
59.6929252,30.4325209,2470
59.9587776,30.4096923,647
60.0509751,30.323636,883
60.0320241,30.232176,4971
59.7603617,30.3219571,1483
59.9058874,30.3452064,1750
59.9054965,30.3426548,4200
59.9109037,30.3487895,9686
59.8339834,30.5227342,126
60.0590973,30.2720699,5023
59.9030215,30.4237504,1312
59.9499136,30.3056486,733
59.8725695,30.3450419,5328
59.8555731,30.3795464,4727
59.9616675,30.4070258,4288
59.9591523,30.3137404,5517
59.9369464,30.4824186,4852
59.8845694,30.3677716,8172
59.9447694,30.2890678,3792
59.9306392,30.4224086,8502
59.8791065,30.4300864,170
59.7357531,30.6139677,7357
59.8675484,30.171563,675
59.8673006,30.1680976,8196
59.843489,30.1051569,8911
59.8410716,30.1036978,1959
59.8375921,30.1064645,7413
59.8494146,30.0289687,6527
59.9848472,30.3270583,9641
59.6887561,30.4093059,8566
59.6953581,30.4194452,9520
59.8994293,30.445737,7712
59.8281442,30.4067629,5308
59.9706514,30.4137332,1081
60.0021298,30.4488096,8297
60.0003106,30.4531331,9026
59.9577089,30.4487802,5186
59.9961689,30.2016722,7388
60.0456273,30.3675619,8978
59.9589511,30.490849,5654
59.7234188,30.0809724,2266
59.8741952,30.3068167,9835
59.8418479,30.3039596,3601
59.839425,30.3041008,9005
59.8429762,30.303088,4706
59.8431063,30.30267,4123
59.9070484,30.2499091,1019
60.0134938,30.369087,6106
59.8695159,30.4111256,5104
60.0138599,30.4812286,5946
60.0133628,30.481448,299
60.0034587,30.4828913,3475
59.9400219,30.2126142,8783
59.9048124,30.4396427,7689
59.9354389,30.2381541,4611
60.0727956,30.3441816,267
59.8718575,30.308298,7997
59.9377499,30.3877452,7041
59.9361861,30.4158962,5850
59.8148408,30.3386769,2800
59.821717,30.3331198,4163
59.8229483,30.3404165,6285
59.9083938,30.2447042,4889
59.7837491,30.6288636,391
59.9324011,30.3723463,2502
59.9902699,29.7748692,2289
60.0029781,30.2008598,5636
59.9310375,30.3366122,9755
59.8641131,30.4537479,6987
59.9521031,30.4696095,6475
59.9534614,30.4678532,4437
59.9543013,30.4696514,9226
59.802044,30.3788255,9430
59.8029136,30.3788026,6473
59.8315449,30.5333441,8803
60.0437839,30.3764933,1148
59.7208149,30.413579,6592
60.0727953,30.3206592,9085
59.9516887,30.4699675,5904
59.9753259,30.3874949,2918
60.0331094,30.4470192,4696
59.9245115,30.3857269,5472
59.9148584,30.3490695,9354
59.920721,30.492069,5568
59.8053932,30.3583946,6197
59.9426062,30.3455851,4699
59.7327624,30.0863605,8984
59.8581784,30.1500117,6193
59.9903084,30.3161084,1126
59.9491966,30.2344488,5850
59.9951968,30.2571772,1953
59.9330321,30.4308257,3596
60.0226637,30.3738659,8671
60.0541776,30.2725908,3924
59.858994,30.153692,5968
59.756833,30.4728395,8138
59.9375359,30.1964934,4867
59.943958,30.2840779,7451
60.031355,30.250805,5910
60.0588553,30.2749106,7783
59.9928953,29.762505,3129
59.8787395,30.3826213,9810
59.8760126,30.3123814,6939
59.8430271,30.2611021,5206
59.9576494,30.3426935,9611
59.8775333,30.3161273,7234
59.8665411,30.5107005,5271
59.867784,30.5097706,3220
59.9429699,30.4181462,152
59.9955077,30.2039749,9398
60.0838988,30.3466724,4483
59.8687111,30.3695507,4631
60.1127729,30.2642737,983
59.9864807,30.3351961,6822
59.901603,30.312938,7240
59.9138522,30.3276373,4100
59.9215215,30.3447271,1208
59.915474,30.3178591,8051
59.8459312,30.4172968,7489
59.906095,30.312277,2764
60.0056178,30.2366512,4068
60.0418615,30.3256129,4278
60.1188788,30.1487584,6523
60.1182919,30.1710619,4109
59.8127677,30.3756086,1438
59.8113572,30.3660802,4787
59.8026432,30.3823757,7749
60.0442934,30.3637619,2916
59.8342955,30.361129,1452
60.0820086,30.3424331,735
59.9901395,30.3277606,8633
60.029386,30.3663119,5236
60.0067938,30.2642737,6404
59.9496434,30.4745073,7139
59.7564849,30.4715409,1912
60.0162284,30.3798154,7006
59.7941837,30.3703094,2171
60.0470329,30.3293934,3611
60.0108315,30.3292658,1180
59.8334577,30.1767437,3019
59.8352114,30.1551378,2451
59.8358057,30.1429712,6488
59.8359482,30.1140802,758
59.8428498,30.0976739,1573
59.8415839,30.097818,6100
59.8410788,30.0975636,482
59.8334457,30.1111982,8785
59.8454012,30.1072983,2938
59.9030246,30.3261347,2471
59.7173654,30.052357,7753
59.9250255,30.3056688,7174
59.8305436,30.3844338,9540
59.9189715,30.4643026,7507
59.9013991,30.4644856,2600
59.8330831,30.3908993,2872
59.755313,30.4694638,4723
60.0150062,30.3910238,7164
59.8680467,30.31213,4340
59.9194474,30.3536929,1488
59.9618301,30.4368626,3356
60.001804,30.21098,489
59.9202499,30.2795482,9415
59.8594972,30.1533339,4141
60.0074584,30.4509562,3664
59.8342133,30.1117175,2549
59.8737215,30.3210011,1875
60.144119,30.0075587,8681
59.8430197,30.1217563,3318
60.049796,30.3668046,8145
59.8990407,30.3074286,275
60.0464673,30.368829,2875
60.2058112,29.7044268,4482
59.8087722,30.3612428,2028
59.9372788,30.2150846,8483
59.8489034,30.3915862,9888
60.0494881,30.33383,6698
60.0488033,30.3331174,4061
60.0512879,30.3348003,7828
59.9282811,30.4064735,951
59.9301524,30.3223468,3908
60.052068,30.2670835,6204
60.0014686,30.2116364,383
59.8139344,30.2879624,712
59.9957881,30.274606,9153
59.968003,30.2774806,2769
59.9861479,30.2049845,2528
59.9309578,30.3325599,2612
59.9434346,30.4132747,5471
60.031068,30.4497399,172
59.9347436,30.2454058,4376
60.1219202,30.1646358,5969
59.8410958,30.2539174,6941
60.1107104,30.2508376,1211
59.9289318,30.370966,7786
59.9001207,30.3624758,1611
59.9506748,30.4708412,2915
59.9488481,30.2333257,5575
59.9530768,30.4091108,410
59.8684309,30.514059,3831
59.8603268,30.4117213,975
59.958035,30.3021624,5375
59.8971785,30.4559838,9107
59.8989058,30.4552967,7201
59.8308723,30.5417102,9256
59.8405325,30.1153689,4956
59.733783,30.4737223,58
59.7552953,30.36524,2537
59.8623559,30.3201863,6269
59.8989152,30.4502746,4063
59.9018655,30.4466438,5494
59.8602441,30.2491758,1690
59.8601597,30.2477849,2059
59.9341541,30.3379244,9630
59.7535804,30.5708819,3552
59.8901049,30.361729,2329
60.0689411,30.3132693,6556
59.9812031,30.3738013,9579
59.826352,30.317243,4570
60.0114272,30.4022051,6662
60.0396452,30.4016282,1394
60.0297494,30.3284987,9896
59.9451087,30.3489885,3810
59.9843941,30.3867906,4271
59.9860981,30.3890587,5603
59.8689729,29.8666346,3111
59.8957771,29.773419,6666
59.9342565,30.4068606,3359
59.8094236,30.3596601,9849
59.8611945,30.3194515,6382
59.8609295,30.1633286,6130
60.0593018,30.2804716,6649
59.6819622,30.4314256,9402
60.0153419,30.4782168,8369
59.9798324,30.3335048,3525
59.8670419,30.4112855,3977
60.0329994,30.2310045,7749
60.0349311,30.2194067,5952
59.875127,29.8636717,4996
59.8594966,30.2147048,979
59.9895837,30.2010453,6974
60.1295923,30.1429509,3219
59.8559391,30.201526,8109
60.1037004,30.2084783,4350
60.164568,29.8588634,9638
60.046103,30.395864,8297
59.8312735,30.3722808,8537
59.9311279,30.4068372,1740
59.975545,30.3025159,6155
60.0357112,30.2050693,6524
59.9870384,30.2979404,6597
59.9224481,30.3482193,2002
59.9510908,30.2447422,4205
59.98604,30.2683505,5437
59.8324125,30.195314,1500
59.9378674,30.3485515,6874
59.9853513,30.381757,8934
59.7955219,30.1616557,5380
60.0111987,30.3324521,6827
59.9715247,30.2966723,9008
59.9709973,30.310264,6301
59.9464201,30.473274,3495
60.0851209,30.3563143,1769
60.0870643,30.3528181,3684
60.0862808,30.3572492,1746
60.0869215,30.3577307,4408
59.91396,29.7707604,9831
59.831414,30.394808,6820
59.7324764,30.071699,5241
60.0718119,30.3186033,3239
59.8745837,30.3924005,8455
59.9853893,30.3246448,5163
59.7629068,30.3100975,3572
60.0233966,30.3278908,4975
59.9845278,30.3191978,6740
59.9859929,30.3301958,5718
59.8829259,30.4271365,1938
59.9995987,30.1957024,32
59.7309795,30.1067476,4436
60.0002857,30.2870475,3220
59.8228398,30.0899899,5049
60.0310394,30.2019659,4584
60.0307527,30.2010378,1813
59.8443872,30.0919421,1339
60.0131605,30.4804101,3349
60.0131393,30.4798987,9411
59.8430149,30.2495742,6971
60.038601,30.359506,9201
59.7070838,30.4145398,2755
60.0490588,30.3800277,7351
60.0112885,30.3356288,2273
59.8471417,30.0918558,6563
59.8216312,30.3360307,683
59.7550939,30.474273,2883
59.682292,30.4359958,593
59.9567568,30.4479698,1555
59.930944,30.404223,1176
60.0748729,30.3188598,290
59.9997325,30.3333345,6182
60.0032417,30.1978138,988
59.8801624,30.42899,4691
59.8810494,30.4354146,5490
59.8961993,30.4599603,2421
59.8973537,30.4596771,8814
59.7505398,30.570673,477
59.9617191,30.2541298,3629
59.70795,30.3847223,7494
59.9996762,30.4783582,8554
59.9884652,29.7850015,252
59.8316057,30.5454919,3967
60.2179146,29.7262661,1913
59.8317227,30.3481232,9649
59.8724196,30.3799303,270
60.0317289,30.2096642,2916
59.9221126,30.3399022,2288
59.8072696,30.3577164,6598
60.0596764,30.2773512,9608
59.750373,30.5856044,6680
59.7540242,30.324098,2519
59.845196,30.0918746,6172
59.959622,30.4141216,2692
59.8894287,30.3201601,1896
60.0072729,30.2721516,1598
60.0050461,30.4196819,900
60.0339457,30.2162596,2729
60.0330818,30.2131799,159
59.9322365,30.4698108,6811
59.9498011,30.3957314,6171
60.0551147,30.2733624,786
59.9368012,30.2253668,6604
59.9361671,30.481713,6530
59.9352004,30.4347252,7712
59.9611438,30.4890219,2120
59.9328407,30.2081806,7967
59.9359908,30.2082717,156
59.9297213,30.3799599,9005
