lat,lon,score
55.8709762,37.6434995,9336
55.7373334,37.517407,1333
55.7430439,37.481389,7128
55.6700131,37.6497094,2373
55.7926723,37.4932683,6472
55.8380984,37.5772134,6035
55.6604249,37.6203139,236
55.7817049,37.73046,8164
55.8629697,37.5673637,710
55.6498318,37.342764,1140
55.7405494,37.4982515,5966
55.7204956,37.615455,6653
55.8379467,37.4153199,7905
55.7516706,37.5902621,3768
55.6247167,37.3044354,1792
55.8267493,37.4561373,4657
55.8274731,37.4544866,5469
55.8268675,37.4502991,3865
55.6398881,37.6942627,272
55.7718522,37.6131407,6237
55.7361462,37.5838244,7250
55.6069063,37.5127959,3732
55.8483582,37.5206095,694
55.8192999,37.5772763,2113
55.6642308,37.5987576,503
55.8276493,37.5720347,2894
55.7236838,37.4371464,7111
55.5127661,37.5643533,9274
55.9830626,37.233097,8901
55.9832491,37.2331301,7983
55.8126561,37.5907983,4008
55.6598965,37.7483093,4904
55.6903248,37.8530753,9285
55.8866337,37.5583467,7322
55.744172,37.6615862,6544
55.6640148,37.6435458,7612
55.8095528,37.4834153,5308
55.760386,37.7157846,4367
55.7349845,37.7526093,1745
55.715941,37.5769249,3787
55.7928278,37.4915821,8675
55.7616689,37.5723195,7571
55.8425032,37.4842618,8964
55.7948914,37.7838817,3428
55.7085826,37.6621725,4088
55.8433287,37.3654855,7800
55.5788016,37.6501158,610
55.5788,37.6494027,7806
55.7028795,37.9271943,736
55.5664406,37.4829344,8279
55.5235471,37.5179006,5890
55.8354987,37.6689149,415
55.8355453,37.6582294,1047
55.7929989,37.4895519,1818
55.7831109,37.7378618,6283
55.6530072,37.7341615,183
55.8865649,37.6604044,7665
55.6822434,37.4503672,2820
55.8904963,37.5370912,5585
55.7311291,37.5776303,3413
55.6512778,37.7504037,9932
55.7439995,37.5649705,1659
55.6821481,37.6518329,7960
55.7682641,37.6786718,9385
55.429383,36.8624057,4125
55.5484033,37.3233266,6211
55.9949474,37.1883901,2849
55.8316933,37.5828517,6692
55.6826576,37.6606678,3484
55.6252686,37.7147762,9862
55.7012151,37.7545051,2566
55.711694,37.7951647,6035
55.6818052,37.5985639,3033
55.657336,37.7465633,3283
55.5990766,37.7143241,1714
55.7723709,37.832787,1354
55.6821494,37.5806492,4758
55.5140943,37.3521391,8306
55.8165957,37.4602286,9809
55.7201113,37.6262126,1231
55.6966675,37.7473721,3732
55.6178475,37.7449841,9217
55.7467203,37.5572616,893
55.7729671,37.6100883,122
55.6380596,37.6938162,3202
55.9737777,37.1499402,9072
55.7390752,37.4310227,6844
55.8832594,37.5583469,1827
55.8050585,37.8124447,6069
55.8064867,37.8122863,5295
55.7986897,37.8186243,1106
55.8889264,37.5257169,509
55.7585632,37.596291,3313
55.7372952,37.7021129,575
55.8660549,37.594188,5765
55.8766119,37.7216785,3641
55.7300633,37.5639795,1032
55.8071972,37.5618565,5000
55.737684,37.4341328,4104
55.5742979,37.5652414,3661
55.551948,37.5571233,4874
55.5459813,37.548342,2563
55.6336998,37.6233846,9084
55.545429,37.5560854,1804
55.5674922,37.5619477,8074
55.5699528,37.5645675,2905
55.5831564,37.5952342,6004
55.7015798,37.504237,5916
55.6997872,37.5010184,8231
55.8484303,37.4756865,9703
55.8483039,37.4874479,9635
55.6555701,37.3520645,9626
55.8517524,37.5132195,8023
55.8516143,37.5127588,6347
55.6489853,37.5337914,5187
55.5001692,37.5659036,9647
55.5870029,37.6734837,4261
55.8141264,37.4680017,4532
55.8103973,37.4906081,4973
55.8761548,37.5707092,418
55.8797198,37.5717663,2201
55.699588,37.8158748,6492
55.9878162,37.2336597,2119
55.8109403,37.8063124,5926
55.7630329,37.8332098,6497
55.790282,37.7837689,8418
55.7906057,37.7732552,1274
55.6956891,37.8205173,6501
55.886291,37.5638364,5246
55.7484374,37.7187855,719
55.7454144,37.8099563,2128
55.6029027,37.5413818,3842
55.7281183,37.6779757,7020
55.6067955,37.3321165,7018
55.8626666,37.608427,5209
55.6637068,37.5912028,9326
55.6619376,37.5834138,5779
55.7029544,37.5703266,1268
55.760308,37.6796374,297
55.6215124,37.6121629,5082
55.6383026,37.5406393,4402
55.7059589,37.9315699,880
55.7075729,37.9273856,5924
55.7072238,37.9293865,823
55.7089228,37.8918655,9362
55.8680868,37.6784771,757
55.7872521,37.4803985,3644
55.5424371,37.4922558,5312
55.8702155,37.6027864,6162
55.8697355,37.6006321,384
55.8656158,37.5987543,1045
55.7410525,37.4179599,8536
55.8659291,37.5977639,7429
55.7666335,37.6112005,7905
55.539772,37.1885962,7524
55.9041453,37.5499259,9441
55.9016108,37.5524096,600
55.8005716,37.5746363,6741
55.9060112,37.5767235,562
55.7614352,37.612824,4987
55.6732144,37.5427344,7176
55.660277,37.4887692,439
55.8907576,37.5584674,9791
55.6812589,37.5252061,7264
55.6494429,37.7714737,8399
55.6150495,37.4904215,9754
55.8439754,37.5573038,1915
55.8337836,37.5233859,6116
55.8819074,37.5993952,3832
55.7887219,37.5760986,4140
55.7292659,37.7540893,6927
55.7212627,37.7878309,9273
55.6911717,37.486252,25
55.7763641,37.6862544,8499
55.6812516,37.448899,6539
55.7838254,37.589841,4848
55.5352361,37.5224269,7736
55.63675,37.3328518,4233
55.7400598,37.8610404,7691
55.8636544,37.6221462,8413
55.869669,37.6581988,3796
55.6302067,37.6587751,9955
55.8424093,37.4559156,1576
55.6803251,37.7506431,682
55.870058,37.7095178,8063
55.8183129,37.7132966,876
55.6805447,37.7466081,7215
55.6812216,37.751796,3716
55.672936,37.7471699,2214
55.6767958,37.7461584,207
55.7000831,37.7500226,6992
55.6998013,37.7524023,4945
55.6464245,37.7527386,7521
55.6488072,37.7478853,8107
55.7352528,37.7150227,4475
55.608091,37.6159982,5118
55.8439634,37.4273166,5870
55.8499335,37.5197553,5533
55.779961,37.4787962,9834
55.7165431,37.4079725,5989
55.7780069,37.5800604,7354
55.7909429,37.6037121,5177
55.6789818,37.7169764,2068
55.7039358,37.7731973,9263
55.6818299,37.6669266,2773
55.7097656,37.8033626,7183
55.6258381,37.7605588,5642
55.7379548,37.4105975,1447
55.8116558,37.6243447,9531
55.756038,37.5908924,9246
55.7517219,37.596595,5525
55.7978119,37.5833058,3872
55.707185,37.7475778,3571
55.7302776,37.772136,4678
55.5642476,37.5713351,2190
55.5749528,37.5826541,3962
55.724358,37.7773958,875
55.6528236,37.4879653,2331
55.5161344,37.3470983,477
55.7470692,37.7601376,6856
55.7482567,37.7562118,9195
55.5372013,37.5121523,9215
55.6401304,37.769919,3544
55.5229378,37.311385,3809
55.8828252,37.4959174,8382
55.8802443,37.4902446,3847
55.7277697,37.4771701,6593
55.8687833,37.638522,2468
55.7378074,37.4714539,8752
55.7570794,37.5187907,1625
55.8424537,37.4623223,6238
55.8604669,37.6734492,729
55.6800851,37.6381963,4911
55.7438971,37.7544892,3884
55.8117171,37.5354566,6446
55.6482593,37.6189471,4079
55.8540158,37.6648252,31
55.8242055,37.529253,4641
55.668053,37.4716607,4219
55.84586,37.4994,4596
55.7604928,37.5435434,6563
55.7615464,37.5403243,1848
55.7220083,37.4648483,8849
55.4131569,37.1882675,7178
55.7292428,37.5253487,2639
55.7119052,37.6166564,6872
55.8454116,37.550522,5741
55.3185543,37.1820823,9041
55.6530886,37.8224087,3217
55.8790748,37.6350784,4306
55.763153,37.4950785,8572
55.8813396,37.6557204,4343
55.7323377,37.6212475,7228
55.6583531,37.5956285,7535
55.7576099,37.7814806,3826
55.5704718,37.4919232,2155
55.7555097,37.4022219,5969
55.8735021,37.5215614,1805
55.7672281,37.5936793,1629
55.767176,37.5936605,4339
55.876546,37.6510655,1713
55.9826239,37.1736819,540
55.876531,37.6858603,8577
55.7158634,37.8885129,7856
55.7247184,37.6644181,6617
55.5682546,37.4416155,9778
55.8472304,37.636475,6884
55.6445571,37.520274,9453
55.6238964,37.7071145,4364
55.7897635,37.5998246,6574
55.7166185,37.88739,1718
55.7157558,37.8815455,1106
55.7120787,37.897116,4992
55.7651472,37.4873375,5889
55.7088344,37.8851568,5359
55.9852417,37.1517773,5081
55.551051,37.5541267,6706
55.7749237,37.6414505,3822
55.7038885,37.5162032,2657
55.8945846,37.6131219,3316
55.734585,37.8322582,4739
55.6828981,37.6826625,7552
55.6811491,37.6626832,7754
55.4921735,37.3129076,6925
55.6027833,37.7407877,7262
55.882162,37.5363562,6772
55.8599229,37.602429,2295
55.8227053,37.4941465,1946
55.7876769,37.7297327,4885
55.7393167,37.6261433,5069
55.7489838,37.5918986,9834
55.73696,37.688743,9375
55.7717148,37.5772618,6657
55.7331347,37.7141835,8831
55.721783,37.6284355,679
55.7790207,37.5947947,1028
55.7358795,37.6639396,1938
55.776605,37.6998169,9022
55.769939,37.6065502,8900
55.6107043,37.5273133,8469
55.9820222,37.1685646,6956
55.4136279,37.1880217,5248
55.5408445,37.4862804,834
55.5331431,37.5256406,7711
55.8262805,37.820718,5825
55.8545698,37.4103092,1679
55.7417515,37.6555364,4577
55.7799885,37.5522402,3454
55.7545275,37.591927,6884
55.7492764,37.5914813,4117
55.8581983,37.4449718,4355
55.8425576,37.4942592,8285
55.8027751,37.6301708,6767
55.4148173,37.1905096,765
55.4155405,37.1920474,1985
55.7421884,37.6517003,8741
55.6815243,37.7652218,703
55.7466185,37.782392,5274
55.7504225,37.8327973,4874
55.7830822,37.4570998,5865
55.830937,37.504508,3794
55.8381674,37.6592258,3263
55.7499918,37.8000313,8598
55.7918051,37.8053148,6093
55.8160419,37.6938696,6861
55.8192048,37.7151416,9289
55.8128309,37.7204559,6999
55.9884274,37.1556301,483
55.8487589,37.4271302,5673
55.8587313,37.5689113,4497
55.7817762,37.7384963,5465
55.7922423,37.764416,7555
55.6783207,37.4669144,3228
55.8456863,37.431284,4605
55.7578682,37.5388549,1899
55.8194762,37.7070281,3218
55.6493884,37.5287309,4714
55.644928,37.5996995,4769
55.8372072,37.6597179,3787
55.710773,37.8122228,1185
55.7257972,37.6745631,7226
55.7538642,37.8391165,7930
55.5058082,37.5641245,7733
55.5116258,37.5716794,4858
55.8125949,37.7975963,4917
55.8161071,37.7993478,3245
55.675789,37.4952454,2170
55.7726865,37.526501,5650
55.7690354,37.8220059,9674
55.633669,37.5180365,1315
55.8058237,37.5407999,6473
55.7900103,37.5441178,4661
55.7066931,37.3967884,9908
55.7068218,37.4028242,3608
55.7163749,37.4065653,2558
55.7252588,37.4143049,9139
55.7211405,37.4007862,6782
55.7193177,37.4017492,3973
55.7222307,37.3888727,9430
55.8605689,37.4450255,1032
55.8073412,37.5294623,4425
55.6120801,37.7001245,6497
55.7277598,37.6447107,8992
55.6463296,37.5271795,4360
55.6592863,37.756219,1029
55.7573751,37.8205843,3346
55.7357184,37.7470204,4164
55.7555923,37.6815394,2096
55.7116606,37.8548014,3037
55.7867985,37.64011,2730
55.6830933,37.5391467,2954
55.6555801,37.7619528,3840
55.6581805,37.7611118,651
55.6387948,37.6709052,3380
55.7923829,37.5275428,8145
55.6463163,37.7552733,8224
55.6330154,37.5215607,6369
55.8073811,37.5294943,1574
55.6186171,37.59273,6288
55.7827066,37.5868732,619
55.7765379,37.7058502,3014
55.7933039,37.815258,698
55.6121737,37.7335639,5723
55.9016757,37.5485294,7694
55.8635093,37.4655701,7042
55.7762573,37.5346003,1178
55.7733397,37.4848722,9185
55.6572851,37.739576,7830
55.84852,37.3626231,799
55.8898451,37.594268,3785
55.7356237,37.4680749,6794
55.7051131,37.5740405,8312
55.724687,37.6630268,6372
55.8786459,37.7058473,7501
55.8589217,37.4916944,4420
55.2627655,37.1044081,5605
55.308313,37.1476758,2108
55.7934275,37.489597,6310
55.626193,37.7213225,4002
55.7652101,37.717558,745
55.7617671,37.7362984,5724
55.3216586,37.1596491,8146
55.8737224,37.4848205,8374
55.7915443,37.7081377,4058
55.7335318,37.8567627,5655
55.7074589,37.9283742,7238
55.6718153,37.44583,2780
55.6994047,37.7338381,8235
55.5973209,37.3474394,1032
55.8074049,37.5409439,5481
55.7360879,37.5834587,1794
55.7144138,37.409618,9657
55.7826813,37.5993924,5655
55.7119928,37.7441937,3297
55.7472648,37.5936605,5536
55.6548823,37.5685633,4421
55.8754376,37.6220012,6900
55.795707,37.5067815,7758
55.8705549,37.6381288,208
55.7761386,37.6610577,3902
55.856571,37.5029022,6443
55.7730253,37.5850801,8599
55.7204885,37.617964,8343
55.7828624,37.4511304,310
55.7285158,37.7760579,8410
55.690311,37.6909097,4318
55.5961335,37.5866453,6558
55.7190845,37.7300384,8216
55.7193024,37.7318389,693
55.6562954,37.6435305,8308
55.6748062,37.7586317,1923
55.5961492,37.1144911,644
55.8047166,37.7151844,8956
55.7661035,37.7162297,7051
55.7658948,37.7104459,9683
55.7165113,37.7455043,1370
55.6176122,37.7055637,3871
55.8480736,37.4185216,9988
55.6395434,37.5130912,162
55.7606494,37.6229334,4721
55.71244,37.7306017,9149
55.7347129,37.8271347,3842
55.5957457,37.1146166,4012
55.6810369,37.7489162,3924
55.6012686,37.1646487,7719
55.7024369,37.7453408,7609
55.5995251,37.1654409,386
55.62762,37.6513882,5382
55.6871867,37.8484605,1123
55.7370395,37.6320129,6642
55.7725013,37.8208744,3549
55.7755026,37.8303815,5645
55.5496299,37.5442948,2892
55.612472,37.7177933,754
55.7431917,37.6392321,4884
55.7708542,37.8327039,2490
55.611958,37.537668,4075
55.7645661,37.7322479,5683
55.7675568,37.7296355,9930
55.809302,37.7251893,9546
55.6243233,37.7439279,8517
55.7465945,37.8143406,8758
55.7352702,37.829994,9415
55.8026788,37.5836715,1147
55.6027875,37.168527,8244
55.8129894,37.8233559,5601
55.6326796,37.7407552,6759
55.9991759,37.1895974,1573
55.9829993,37.1624409,7077
55.6051805,37.7383751,3600
55.576825,37.1348394,6922
55.7009186,37.7519016,2990
55.5036476,37.5355288,2224
55.7209897,37.8157489,8237
55.8420044,37.5691584,1261
55.6813876,37.5936012,3970
55.7991624,37.6046409,6508
55.7471182,37.5830846,4034
55.772219,37.6826771,6832
55.6646455,37.5784242,7095
55.7524773,37.7031201,2742
55.7589916,37.7086575,7587
55.8681538,37.5504273,5483
55.8035437,37.5498244,7058
55.7275178,37.6300227,2316
55.8174358,37.5098562,9778
55.8210312,37.512171,2057
55.8113286,37.5725037,1607
55.8601516,37.6641164,1870
55.8462368,37.5877645,4933
55.6444329,37.6628842,561
55.4568791,37.2946083,818
55.877295,37.6503552,8622
55.7711925,37.6804394,2233
55.7041695,37.4936338,3996
55.8043533,37.7612677,8226
55.8458284,37.4774927,1843
55.635119,37.346549,2015
55.7445247,37.6130408,5094
55.73389,37.667617,1892
55.7086722,37.6218653,4911
55.8081283,37.4081742,4074
55.6435065,37.4751343,42
55.6433637,37.5937943,2932
55.6433429,37.5938264,3514
55.6433723,37.593818,2685
55.6433585,37.5937901,3956
55.7328636,37.6448619,8814
55.8100204,37.4922693,231
55.5897598,37.4524363,7620
55.79938,37.7884335,5445
55.6301962,37.6731668,6284
55.7637292,37.7347376,6097
55.7427777,37.4175524,810
55.8638165,37.5853837,1561
55.791018,37.7889754,8319
55.7402409,37.8288704,8693
55.6061605,37.7133045,2904
55.8767231,37.5057794,8973
55.8314387,37.5310941,8583
55.8776474,37.636865,2511
55.6530037,37.6456505,5551
55.6735989,37.8119443,4052
55.7561561,37.6039551,6107
55.7563767,37.6055288,6856
55.7564643,37.6050735,5378
55.8125296,37.5569388,816
55.6216477,37.6471712,4276
55.6218914,37.7138221,1343
55.6339088,37.604219,8200
55.6503514,37.3881911,9563
55.7608093,37.7783254,537
55.7595386,37.779071,1856
55.7464974,37.6749585,2497
55.7247561,37.9112152,6079
55.9664949,37.1498881,1213
55.89769,37.5423451,8176
55.5890723,37.4543228,7954
55.8051676,37.5741943,3175
55.625128,37.7258844,8735
55.6263787,37.7254068,9676
55.8184304,37.6150149,3892
55.6332638,37.5971407,3547
55.7106215,37.5839658,8932
55.7674313,37.3804727,3266
55.604515,37.7390017,5171
55.9821182,37.161161,7706
55.9778326,37.1863685,7842
55.7420901,37.5202806,1857
55.7385721,37.5305054,9162
55.6963564,37.809912,6331
55.7049488,37.8206887,8819
55.8743922,37.6781225,1370
55.5429256,37.5094809,5930
55.7355261,37.6576044,7774
55.7423077,37.7863069,5353
55.592027,37.3645643,1645
55.633821,37.4433911,2162
55.7746884,37.4606585,744
55.8118039,37.7994061,7367
55.7131078,37.8989958,738
55.7217498,37.6359081,4655
55.6829499,37.5611106,3671
55.7998718,37.7162903,2467
55.8221176,37.5141236,336
55.7256659,37.6675716,7437
55.7758452,37.541081,8361
55.6357126,37.7638138,2975
55.7737437,37.4815348,7425
55.8675337,37.6393747,1609
55.8762588,37.5459641,1468
55.8030759,37.4908649,6649
55.6043084,37.5346772,1148
55.6613771,37.5280587,9887
55.661382,37.5269724,5944
55.6183627,37.7348244,1941
55.5766081,37.6766473,8985
55.7934406,37.7205256,7472
55.8198077,37.8723004,7389
55.577495,37.6680163,4235
55.6841572,37.5605383,9321
55.6031986,37.1680229,5070
55.7411672,37.7251772,3436
55.7457452,37.7204064,788
55.6958477,37.8519164,3901
55.7291685,37.6679767,5208
55.8219479,37.8229288,3782
55.6813663,37.8489189,7141
55.6780956,37.5325222,4556
55.8449888,37.5738212,3554
55.7707594,37.5684096,3259
55.7733303,37.585752,3508
55.5871943,37.6010705,2698
55.6933521,37.8232351,3939
55.6162832,37.5490936,4308
55.6115082,37.5465733,9179
55.6830628,37.6807881,4355
55.6783072,37.6648374,3636
55.7051751,37.4959637,3746
55.856925,37.5578664,6261
55.723432,37.6326102,643
55.7026207,37.81537,8923
55.69529,37.8127188,3144
55.6514293,37.5277378,6420
55.4942484,37.5557829,1089
55.8765146,37.5342281,1491
55.8631187,37.4738108,4441
55.8980771,37.5656126,9043
55.8036211,37.4735691,4941
55.6407078,37.6081538,270
55.7677622,37.5882371,3231
55.7164657,37.9004192,9251
55.8218962,37.8264602,7984
55.7516637,37.6698661,1229
55.690096,37.5787687,8497
55.7707352,37.6628712,8733
55.8684217,37.6387444,6422
55.6596383,37.5272229,7493
55.6606498,37.5233423,8674
55.8891004,37.5583413,9653
55.6866993,37.7534846,5781
55.7873244,37.478596,1341
55.8790703,37.7203471,190
55.9333923,37.5564264,5236
55.7601296,37.6186118,8863
55.6976449,37.7861198,1756
55.7519511,37.5139264,967
55.7421095,37.6162384,8837
55.6939309,37.5588133,937
55.8653298,37.5435951,8174
55.7830449,37.5288006,4023
55.8445672,37.3563789,8147
55.8611125,37.5855018,6797
55.8437624,37.4539268,1532
55.5939396,37.1074286,9753
55.7599209,37.6518239,689
55.9249147,37.5484883,1879
55.682549,37.722927,5447
55.7247052,37.7629747,718
55.777084,37.523653,267
55.981324,37.184252,6491
55.7573776,37.659164,1949
55.799588,37.483023,994
55.6820036,37.8534026,9769
55.789213,37.599669,6529
55.9205805,37.5496841,5799
55.607489,37.532367,4924
55.6502548,37.4693162,1664
55.6351814,37.7365494,3365
55.6086034,37.7099699,5683
55.3888929,37.4225766,3988
55.6191787,37.7619045,6123
55.7560299,37.5064826,9964
55.6457741,37.6100662,8859
55.8789191,37.7223506,1995
55.8754523,37.5254452,7463
55.7796205,37.6435357,3037
55.779546,37.6418506,2510
55.709529,37.8041655,961
55.8475609,37.3494736,1474
55.7804071,37.6321792,7821
55.7352803,37.6672798,4591
55.8035857,37.7445908,3848
55.7740065,37.827346,8783
55.8928385,37.6679733,7431
55.8316634,37.4880943,9238
55.7283928,37.5691533,6459
55.8291167,37.6283092,2394
55.7704021,37.4739703,7478
55.7913818,37.357399,5700
55.6859314,37.853539,7520
55.7273273,37.6100379,6157
55.71591,37.7418391,2851
55.6912318,37.7299181,7068
55.6283306,37.6771738,21
55.635547,37.5259106,9786
55.645908,37.718175,1940
55.66076,37.54356,4894
55.789588,37.752571,9344
55.863752,37.544665,8302
55.857144,37.43207,4330
55.504216,37.559173,7188
55.8257785,37.5166105,9563
55.8158704,37.4628895,3273
55.7800699,37.4804088,6984
55.875223,37.490497,6749
55.64221,37.603666,9588
55.8154318,37.5124464,2025
55.587341,37.6700625,7988
55.670911,37.747487,5959
55.6523623,37.7422201,7111
55.854517,37.68306,6310
55.6886878,37.8626992,2197
55.6862984,37.5941693,2028
55.749096,37.5392157,9833
55.760835,37.717925,4990
55.7176232,37.7450806,5339
55.7559912,37.5066322,7737
55.7933444,37.6363117,5020
55.686558,37.856138,4505
55.8616592,37.5976852,6937
55.5775678,37.5783049,4851
55.6706776,37.7908675,4670
55.6792452,37.739016,4360
55.6221098,37.7509589,7732
55.7379971,37.4890032,6546
55.7495506,37.5380877,7053
55.6460436,37.6697406,6579
55.4672527,36.9217521,158
55.7438226,37.6402277,7932
55.7190538,37.4447622,2691
55.743643,37.7724103,5640
55.7807869,37.6677485,6168
55.6466946,37.7469225,6787
55.7817252,37.6752846,4242
55.7804342,37.6735987,9788
55.8485938,37.5906698,3989
55.7596248,37.5828928,5609
55.7562304,37.6569607,6057
55.7934094,37.8206902,33
55.7755894,37.5550528,6963
55.8517594,37.5132261,9835
55.6387135,37.5112178,2614
55.8260627,37.648451,9258
55.6743362,37.7692607,7437
55.5448466,37.4866233,9727
55.7986095,37.3903157,1325
55.8508479,37.5767397,9985
55.8073048,37.8184739,5799
55.8662361,37.4424863,2673
55.7621599,37.7739301,1019
55.703608,37.6607685,6722
55.7927719,37.5930314,4333
55.7652103,37.4862118,2979
55.7113527,37.8615011,8685
55.7132225,37.7819557,1527
55.6222279,37.4274345,8005
55.8082042,37.8290729,4911
55.808277,37.8290507,5397
55.7930017,37.7976175,8958
55.6848603,37.596174,821
55.8233877,37.5001045,6688
55.8274256,37.4921375,7594
55.8651362,37.4644572,8795
55.893581,37.600693,2240
55.6498481,37.7596431,5430
55.4877442,37.2970667,2916
55.8035999,37.8243548,4787
55.5426317,37.4879165,1308
55.8032287,37.5911578,8708
55.712221,37.6563281,5626
55.8514431,37.4381313,4161
55.8019052,37.5321078,6098
55.7418192,37.6886844,979
55.6772349,37.5415769,6013
55.7411485,37.5764259,3402
55.6311122,37.5175434,4842
55.8028678,37.8255579,5731
55.6008387,37.5989592,4864
55.8091098,37.8177094,1446
55.6848148,37.3408536,4697
55.7646387,37.8251211,8573
55.638209,37.3271014,5990
55.7925326,37.5679077,299
55.7920787,37.5701438,247
55.6014311,37.7147106,2167
55.7366467,37.6561465,7871
55.7956196,37.7007852,9276
55.4920456,37.3124084,603
55.491763,37.3085607,7862
55.4697788,37.296336,209
55.4844905,37.305749,1259
55.7067042,37.4788535,196
55.7607111,37.6195718,4292
55.6223867,37.2704052,8772
55.6233934,37.4213076,4458
55.5019429,37.6023284,7998
55.5016098,37.3327938,3415
55.5839965,37.6906092,5883
55.7076077,37.5768526,7055
55.6541451,37.7639736,8184
55.477056,37.2973813,1463
55.4681051,37.2877634,7693
55.6296298,37.4861723,5784
55.6546552,37.7569616,9095
55.449646,37.2894171,5292
55.7452161,37.7897223,2106
55.7809824,37.6038303,3978
55.7555191,37.5102774,5192
55.6734701,37.5792671,2139
55.5744906,37.4865788,4763
55.5736349,37.4895656,3018
55.5064194,37.3425149,4054
55.5001561,37.5934566,4239
55.8586225,37.4482838,8854
55.8560501,37.440631,7994
55.6899959,37.7211177,8609
55.7898889,37.6779895,3727
55.7399996,37.5367803,7210
55.8011782,37.7828318,5053
55.7632911,37.647479,6482
55.9714162,37.1644118,9866
55.6430843,37.3654997,1462
55.8936674,37.5582313,3488
55.8696377,37.6663108,8403
55.8158307,37.8114175,335
55.6441511,37.5267202,8963
55.6794332,37.7023027,656
55.8629866,37.670163,3843
55.6783681,37.6964096,853
55.713493,37.8166009,9355
55.6783377,37.6971851,184
55.8101709,37.4915434,5595
55.8467688,37.4768262,6384
55.8866927,37.5902836,8052
55.7302647,37.6754115,7312
55.6947221,37.6221032,2796
55.5908947,37.4555421,1449
55.8089307,37.538158,9002
55.8690153,37.5538371,6891
55.8405516,37.4857029,5800
55.8097976,37.4605706,3372
55.7598627,37.662384,2728
55.6841611,37.46001,3552
55.6829832,37.4578992,3109
55.6892778,37.5462444,9552
55.6797058,37.7247087,2504
55.7559357,37.6821404,6739
55.8239674,37.8319005,3460
55.819996,37.4957612,5037
55.8639369,37.5510678,1647
55.8666695,37.5599659,9735
55.8484103,37.6401297,51
55.6110433,37.2873255,2397
55.5449369,37.4457305,9643
55.7857235,37.4989129,6688
55.6923077,37.4540715,2881
55.7847941,37.6408997,9484
55.7989246,37.3890682,5835
55.6071063,37.524878,7292
55.7856237,37.6013411,8584
55.8127144,37.651069,89
55.800633,37.7113539,3772
55.7450053,37.7652189,5815
55.600285,37.6005273,98
55.73421,37.6789846,3515
55.7974489,37.7972754,5991
55.8349228,37.3558956,5009
55.7935616,37.5644157,3520
55.5925427,37.6132899,6297
55.6178773,37.2659016,6648
55.6140786,37.2621796,6948
55.596266,37.1143974,1271
55.7790363,37.5325514,4469
55.7833953,37.5766919,4268
55.4929082,37.5539832,1571
55.7717831,37.6163547,1480
55.7530478,37.5904502,6374
55.7499149,37.5925186,1288
55.6495554,37.4976975,5187
55.8151948,37.6940853,3190
55.7105659,37.8540499,8277
55.8220883,37.7186832,984
55.8501396,37.4222077,4104
55.7115064,37.4891135,3093
55.7122231,37.4883614,3289
55.5980831,37.6537682,1095
55.6025069,37.7141537,2548
55.7073573,37.7816838,9313
55.5956159,37.2080094,9279
55.778281,37.5253304,5424
55.6081297,37.7225822,1905
55.6055112,37.7227378,8801
55.850718,37.3645549,1871
55.869895,37.5340927,1383
55.7130682,37.761491,8923
55.6514723,37.6125982,2106
55.7620772,37.5105733,7266
55.8642068,37.650769,8620
55.7621111,37.5700101,2880
55.8792966,37.5469083,6921
55.8234714,37.8095696,566
55.8612634,37.6436662,1992
55.6114569,37.2949809,5012
55.6109906,37.2957728,3402
55.6110499,37.2957065,4405
55.7607431,37.5502984,3572
55.8801093,37.5101526,5559
55.7108076,37.6105955,9237
55.6110412,37.2911419,656
55.613545,37.3048694,7876
55.9933633,37.2131945,4236
55.8663381,37.4460023,2272
55.5443809,37.5218203,5213
55.7403981,37.6485766,9261
55.6244547,37.7092423,5260
55.6522003,37.5877503,1935
55.8787774,37.5410242,8182
55.5967646,37.1141897,3506
55.6472593,37.6048424,8126
55.8077606,37.7065708,2465
55.6839038,37.5988962,3064
55.6102537,37.7100952,375
55.5987959,37.72531,4712
55.5989929,37.7251866,8131
55.5058379,37.5641334,8936
55.807506,37.643489,9167
55.790539,37.597531,7357
55.75325,37.774849,6863
55.8232608,37.5270863,355
55.6949139,37.5317351,3
55.554786,37.4668715,3081
55.5536829,37.4672666,6243
55.7971521,37.4025747,7298
55.7901444,37.3804167,2066
55.7678829,37.6301305,4720
55.8490897,37.3542525,8784
55.7275773,37.6712193,7963
55.790603,37.5254905,2499
55.6408435,37.6644396,6991
55.6491928,37.5682624,8371
55.647752,37.5781115,3411
55.7171871,37.8121808,219
55.7025002,37.7918932,1837
55.8160526,37.4049302,7658
55.6265997,37.3124164,8889
55.812189,37.7228853,9792
55.7655384,37.5670052,5003
55.8179037,37.5030899,7705
55.6253919,37.309121,1329
55.6551221,37.4078084,3158
55.6188199,37.7063951,3626
55.8507492,37.5775713,4128
55.6373108,37.665203,8212
55.7408573,37.4349321,1948
55.5645069,37.5777027,9347
55.5760713,37.6635072,4611
55.8070953,37.777243,7257
55.8230187,37.5890484,8723
55.7779495,37.5156169,1014
55.7182482,37.7838746,3473
55.7057859,37.8279859,1145
55.7078142,37.8288879,4270
55.4770132,36.9012717,2463
55.7155575,37.4380261,6484
55.7231889,37.5143052,5461
55.7296039,37.5267881,845
55.6848176,37.9283265,705
55.7885429,37.678822,4951
55.7016216,37.9150731,7773
55.8220905,37.4326166,7895
55.8466636,37.4358355,9757
55.8421211,37.4426215,7428
55.7701567,37.5639135,7476
